Symbol,Name,Country,Sector,Industry,exchange
OPRT,Oportun Financial Corporation Common Stock,United States,Finance,Finance Companies,NDQ
OPRX,OptimizeRx Corporation Common Stock,United States,Health Care,Managed Health Care,NDQ
OPT,Opthea Limited American Depositary Shares,Australia,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
ORGN,Origin Materials Inc. Common Stock,United States,Basic Industries,Industrial Specialties,NDQ
ORGO,Organogenesis Holdings Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
ORIC,Oric Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
ORLY,O'Reilly Automotive Inc. Common Stock,United States,Consumer Services,Other Specialty Stores,NDQ
ORMP,Oramed Pharmaceuticals Inc. Common Stock,Israel,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
OSBC,Old Second Bancorp Inc. Common Stock,United States,Finance,Major Banks,NDQ
OSIS,OSI Systems Inc. Common Stock (DE),United States,Capital Goods,Industrial Machinery/Components,NDQ
OSPN,OneSpan Inc. Common Stock,United States,Technology,EDP Services,NDQ
OSTK,Overstock.com Inc. Common Stock,United States,Consumer Services,Catalog/Specialty Distribution,NDQ
OSUR,OraSure Technologies Inc. Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
OSW,OneSpaWorld Holdings Limited Common Shares,Bahamas,Consumer Services,Hotels/Resorts,NDQ
OTEX,Open Text Corporation Common Shares,Canada,,,NDQ
OTLK,Outlook Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
OTLY,Oatly Group AB American Depositary Shares,Sweden,,,NDQ
OTMO,Otonomo Technologies Ltd. Ordinary shares,Israel,,,NDQ
OTTR,Otter Tail Corporation Common Stock,United States,Public Utilities,Electric Utilities: Central,NDQ
OXLC,Oxford Lane Capital Corp. Common Stock,United States,Finance,Investment Managers,NDQ
OZK,Bank OZK Common Stock,United States,Finance,Major Banks,NDQ
OZON,Ozon Holdings PLC American Depositary Shares each ADS representing one ordinary share,Cyprus,Consumer Services,Catalog/Specialty Distribution,NDQ
PAA,Plains All American Pipeline L.P. Common Units representing Limited Partner Interests,United States,Energy,Oil & Gas Production,NDQ
PAAS,Pan American Silver Corp. Common Stock,Canada,,,NDQ
PACB,Pacific Biosciences of California Inc. Common Stock,United States,Capital Goods,Biotechnology: Laboratory Analytical Instruments,NDQ
PACW,PacWest Bancorp Common Stock,United States,Finance,Major Banks,NDQ
PACX,Pioneer Merger Corp. Class A Ordinary Share,United States,Finance,Business Services,NDQ
PAE,PAE Incorporated Class A Common Stock,United States,Miscellaneous,Business Services,NDQ
PAGP,Plains GP Holdings L.P. Class A Units representing Limited Partner Interests,United States,Energy,Oil & Gas Production,NDQ
PAHC,Phibro Animal Health Corporation Class A Common Stock,United States,,,NDQ
PANW,Palo Alto Networks Inc. Common Stock,United States,Technology,EDP Services,NDQ
PASG,Passage Bio Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PATK,Patrick Industries Inc. Common Stock,United States,Consumer Services,Other Specialty Stores,NDQ
PAVM,PAVmed Inc. Common Stock,United States,Health Care,Industrial Specialties,NDQ
PAX,Patria Investments Limited Class A Common Shares,Cayman Islands,Finance,Investment Managers,NDQ
PAYA,Paya Holdings Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
PAYO,Payoneer Global Inc. Common Stock,United States,Technology,EDP Services,NDQ
PAYX,Paychex Inc. Common Stock,United States,Miscellaneous,Business Services,NDQ
PBCT,People's United Financial Inc. Common Stock,United States,Finance,Savings Institutions,NDQ
PBFS,Pioneer Bancorp Inc. Common Stock,United States,Finance,Commercial Banks,NDQ
PCAR,PACCAR Inc. Common Stock,United States,Capital Goods,Auto Manufacturing,NDQ
PCB,PCB Bancorp Common Stock,United States,Finance,Major Banks,NDQ
PCH,PotlatchDeltic Corporation Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NDQ
PCRX,Pacira BioSciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PCT,PureCycle Technologies Inc. Common stock,United States,Public Utilities,Environmental Services,NDQ
PCTY,Paylocity Holding Corporation Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
PCVX,Vaxcyte Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PCYO,Pure Cycle Corporation Common Stock,United States,Public Utilities,Water Supply,NDQ
PDCE,PDC Energy Inc. Common Stock (Delaware),United States,Energy,Oil & Gas Production,NDQ
PDCO,Patterson Companies Inc. Common Stock,United States,Health Care,Medical Specialities,NDQ
PDD,Pinduoduo Inc. American Depositary Shares,China,Miscellaneous,Business Services,NDQ
PDFS,PDF Solutions Inc. Common Stock,United States,Technology,EDP Services,NDQ
PEBO,Peoples Bancorp Inc. Common Stock,United States,Finance,Major Banks,NDQ
PECO,Phillips Edison & Company Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NDQ
PEGA,Pegasystems Inc. Common Stock,United States,Technology,EDP Services,NDQ
PENN,Penn National Gaming Inc. Common Stock,United States,Consumer Services,Movies/Entertainment,NDQ
PEP,PepsiCo Inc. Common Stock,United States,Consumer Non-Durables,Beverages (Production/Distribution),NDQ
PERI,Perion Network Ltd. Ordinary Shares,Israel,Technology,EDP Services,NDQ
PETQ,PetIQ Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PETS,PetMed Express Inc. Common Stock,United States,Health Care,Medical/Nursing Services,NDQ
PFBC,Preferred Bank Common Stock,United States,Finance,Major Banks,NDQ
PFC,Premier Financial Corp. Common Stock,United States,Finance,Savings Institutions,NDQ
PFDR,Pathfinder Acquisition Corporation Class A Ordinary Shares,United States,Technology,Computer Software: Prepackaged Software,NDQ
PFG,Principal Financial Group Inc Common Stock,United States,Finance,Specialty Insurers,NDQ
PFIS,Peoples Financial Services Corp. Common Stock,United States,Finance,Major Banks,NDQ
PFLT,PennantPark Floating Rate Capital Ltd. Common Stock,United States,Finance,Finance/Investors Services,NDQ
PFTA,Portage Fintech Acquisition Corporation Class A Ordinary Share,United States,,,NDQ
PGC,Peapack-Gladstone Financial Corporation Common Stock,United States,Finance,Commercial Banks,NDQ
PGEN,Precigen Inc. Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch,NDQ
PGNY,Progyny Inc. Common Stock,United States,Health Care,Managed Health Care,NDQ
PHAR,Pharming Group N.V. ADS each representing 10 ordinary shares,Netherlands,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PHAT,Phathom Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PHUN,Phunware Inc. Common Stock,Greece,Technology,EDP Services,NDQ
PHVS,Pharvaris N.V. Ordinary Shares,Netherlands,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PI,Impinj Inc. Common Stock,United States,Public Utilities,Telecommunications Equipment,NDQ
PINC,Premier Inc. Class A Common Stock,United States,Health Care,Managed Health Care,NDQ
PLAB,Photronics Inc. Common Stock,United States,Technology,Semiconductors,NDQ
PLAY,Dave & Buster's Entertainment Inc. Common Stock,United States,Consumer Services,Movies/Entertainment,NDQ
PLBY,PLBY Group Inc. Common Stock,United States,Consumer Non-Durables,Recreational Products/Toys,NDQ
PLCE,Children's Place Inc. (The) Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores,NDQ
PLL,Piedmont Lithium Inc. Common Stock,United States,Basic Industries,Precious Metals,NDQ
PLMI,Plum Acquisition Corp. I Class A Ordinary Share,United States,Finance,Business Services,NDQ
PLMR,Palomar Holdings Inc. Common stock,United States,Finance,Property-Casualty Insurers,NDQ
PLPC,Preformed Line Products Company Common Stock,United States,Basic Industries,Telecommunications Equipment,NDQ
PLRX,Pliant Therapeutics Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
PLSE,Pulse Biosciences Inc Common Stock (DE),United States,Health Care,Medical/Dental Instruments,NDQ
PLTK,Playtika Holding Corp. Common Stock,Israel,Technology,EDP Services,NDQ
PLUG,Plug Power Inc. Common Stock,United States,Consumer Durables,Electrical Products,NDQ
PLUS,ePlus inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
PLXS,Plexus Corp. Common Stock,United States,Technology,Electrical Products,NDQ
PLYA,Playa Hotels & Resorts N.V. Ordinary Shares,Netherlands,Consumer Services,Hotels/Resorts,NDQ
PMGM,Priveterra Acquisition Corp. Class A Common Stock,United States,,,NDQ
PMVP,PMV Pharmaceuticals Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
PNFP,Pinnacle Financial Partners Inc. Common Stock,United States,Finance,Major Banks,NDQ
PNNT,PennantPark Investment Corporation Common Stock,United States,Finance,Finance/Investors Services,NDQ
PNT,POINT Biopharma Global Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
PNTG,The Pennant Group Inc. Common Stock ,United States,Health Care,Hospital/Nursing Management,NDQ
PODD,Insulet Corporation Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
POOL,Pool Corporation Common Stock,United States,Consumer Non-Durables,Recreational Products/Toys,NDQ
POSH,Poshmark Inc. Class A Common Stock,United States,Consumer Non-Durables,Department/Specialty Retail Stores,NDQ
POW,Powered Brands Class A Ordinary Shares,United States,Finance,Business Services,NDQ
POWI,Power Integrations Inc. Common Stock,United States,Technology,Semiconductors,NDQ
POWL,Powell Industries Inc. Common Stock,United States,Consumer Durables,Electrical Products,NDQ
POWW,AMMO Inc. Common Stock,United States,Capital Goods,Military/Government/Technical,NDQ
PPBI,Pacific Premier Bancorp Inc,United States,Finance,Major Banks,NDQ
PPC,Pilgrim's Pride Corporation Common Stock,United States,Consumer Non-Durables,Meat/Poultry/Fish,NDQ
PPD,PPD Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PPGH,Poema Global Holdings Corp. Class A Ordinary Share,China,Finance,Business Services,NDQ
PPTA,Perpetua Resources Corp. Common Shares,Canada,,,NDQ
PRAA,PRA Group Inc. Common Stock,United States,Technology,Advertising,NDQ
PRAX,Praxis Precision Medicines Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PRCH,Porch Group Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
PRCT,PROCEPT BioRobotics Corporation Common Stock,United States,Health Care,Medical Specialities,NDQ
PRDO,Perdoceo Education Corporation Common Stock,United States,Miscellaneous,Other Consumer Services,NDQ
PRFT,Perficient Inc. Common Stock,United States,Technology,EDP Services,NDQ
PRGS,Progress Software Corporation Common Stock (DE),United States,Technology,Computer Software: Prepackaged Software,NDQ
PRIM,Primoris Services Corporation Common Stock,United States,Basic Industries,Water Supply,NDQ
PRLD,Prelude Therapeutics Incorporated Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
PROC,Procaps Group S.A. Ordinary Shares,Luxembourg,,,NDQ
PROG,Progenity Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
PRPL,Purple Innovation Inc. Common Stock,United States,Consumer Durables,Home Furnishings,NDQ
PRQR,ProQR Therapeutics N.V. Ordinary Shares,Netherlands,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PRSR,Prospector Capital Corp. Class A Ordinary Shares,United States,Finance,Business Services,NDQ
PRTA,Prothena Corporation plc Ordinary Shares,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PRTC,PureTech Health plc American Depositary Shares,United Kingdom,Finance,Investment Managers,NDQ
PRTH,Priority Technology Holdings Inc. Common Stock,United States,Technology,EDP Services,NDQ
PRTS,CarParts.com Inc. Common Stock,United States,Consumer Services,Other Specialty Stores,NDQ
PRVA,Privia Health Group Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
PRVB,Provention Bio Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PSEC,Prospect Capital Corporation Common Stock,United States,Finance,Finance/Investors Services,NDQ
PSMT,PriceSmart Inc. Common Stock,United States,Consumer Services,Department/Specialty Retail Stores,NDQ
PSNL,Personalis Inc. Common Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,NDQ
PSTX,Poseida Therapeutics Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
PTC,PTC Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
PTCT,PTC Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PTEN,Patterson-UTI Energy Inc. Common Stock,United States,Energy,Oil & Gas Production,NDQ
PTGX,Protagonist Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PTLO,Portillo's Inc. Class A Common Stock,United States,Consumer Services,Restaurants,NDQ
PTNR,Partner Communications Company Ltd. American Depositary Shares,Israel,Public Utilities,Telecommunications Equipment,NDQ
PTOC,Pine Technology Acquisition Corp. Class A Common Stock,United States,,,NDQ
PTON,Peloton Interactive Inc. Class A Common Stock,United States,Consumer Services,Other Consumer Services,NDQ
PTRA,Proterra Inc. Common Stock,United States,Capital Goods,Auto Manufacturing,NDQ
PTSI,P.A.M. Transportation Services Inc. Common Stock,United States,Transportation,Trucking Freight/Courier Services,NDQ
PTVE,Pactiv Evergreen Inc. Common stock,United States,Consumer Durables,Containers/Packaging,NDQ
PUBM,PubMatic Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
PUCK,Goal Acquisitions Corp. Common Stock,United States,,,NDQ
PUYI,Puyi Inc. American Depository Shares,China,Finance,Investment Managers,NDQ
PVBC,Provident Bancorp Inc. (MD) Common Stock,United States,Finance,Major Banks,NDQ
PWP,Perella Weinberg Partners Class A Common Stock,United States,Finance,Investment Bankers/Brokers/Service,NDQ
PYCR,Paycor HCM Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
PYPL,PayPal Holdings Inc. Common Stock,United States,Miscellaneous,Business Services,NDQ
PYR,PyroGenesis Canada Inc. Common Shares,Canada,,,NDQ
PYXS,Pyxis Oncology Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
PZZA,Papa John's International Inc. Common Stock,United States,Consumer Services,Restaurants,NDQ
QCOM,QUALCOMM Incorporated Common Stock,United States,Technology,Computer peripheral equipment,NDQ
QCRH,QCR Holdings Inc. Common Stock,United States,Finance,Major Banks,NDQ
QDEL,Quidel Corporation Common Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,NDQ
QFIN,360 DigiTech Inc. American Depositary Shares,China,Finance,Finance: Consumer Services,NDQ
QIWI,QIWI plc American Depositary Shares,Cyprus,Miscellaneous,Business Services,NDQ
QLYS,Qualys Inc. Common Stock,United States,Technology,EDP Services,NDQ
QMCO,Quantum Corporation Common Stock,United States,Technology,Electronic Components,NDQ
QNST,QuinStreet Inc. Common Stock,United States,Technology,Advertising,NDQ
QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund Shares of Beneficial Interest,United States,Finance,Finance Companies,NDQ
QRTEA,Qurate Retail Inc. Series A Common Stock ,United States,Consumer Services,Catalog/Specialty Distribution,NDQ
QRTEB,Qurate Retail Inc. Series B Common Stock ,United States,Consumer Services,Catalog/Specialty Distribution,NDQ
QRVO,Qorvo Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components,NDQ
QSI,Quantum-Si Incorporated Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
QTRX,Quanterix Corporation Common Stock,United States,Health Care,Industrial Specialties,NDQ
QURE,uniQure N.V. Ordinary Shares,Netherlands,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RADA,RADA Electronic Industries Ltd. Ordinary Shares,Israel,,,NDQ
RADI,Radius Global Infrastructure Inc. Class A Common Stock,United States,Consumer Services,Telecommunications Equipment,NDQ
RAIN,Rain Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RANI,Rani Therapeutics Holdings Inc. Class A Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
RAPT,RAPT Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RARE,Ultragenyx Pharmaceutical Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RAVN,Raven Industries Inc. Common Stock,United States,Capital Goods,Office Equipment/Supplies/Services,NDQ
RBB,RBB Bancorp Common Stock,United States,Finance,Commercial Banks,NDQ
RBBN,Ribbon Communications Inc. Common Stock,United States,Technology,EDP Services,NDQ
RBCAA,Republic Bancorp Inc. Class A Common Stock,United States,Finance,Major Banks,NDQ
RBNC,Reliant Bancorp Inc. Common Stock,United States,Finance,Major Banks,NDQ
RCEL,Avita Therapeutics Inc. Common Stock,United States,Health Care,Medical Specialities,NDQ
RCII,Rent-A-Center Inc. Common Stock,United States,Technology,Diversified Commercial Services,NDQ
RCKT,Rocket Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RCLF,Rosecliff Acquisition Corp I Class A Common Stock,United States,,,NDQ
RCM,R1 RCM Inc. Common Stock,United States,Consumer Services,Other Consumer Services,NDQ
RDFN,Redfin Corporation Common Stock,United States,Finance,Real Estate,NDQ
RDIB,Reading International Inc Class B Common Stock,United States,Consumer Services,Movies/Entertainment,NDQ
RDNT,RadNet Inc. Common Stock,United States,Health Care,Medical Specialities,NDQ
RDUS,Radius Health Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RDVT,Red Violet Inc. Common Stock ,United States,Technology,Computer Software: Prepackaged Software,NDQ
RDWR,Radware Ltd. Ordinary Shares,Israel,Miscellaneous,Business Services,NDQ
REAL,The RealReal Inc. Common Stock,United States,Consumer Non-Durables,Consumer Specialties,NDQ
REAX,The Real Brokerage Inc. Common Shares,Canada,,,NDQ
REE,REE Automotive Ltd. Class A Ordinary Shares,Israel,,,NDQ
REG,Regency Centers Corporation Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NDQ
REGI,Renewable Energy Group Inc. Common Stock,United States,Basic Industries,Major Chemicals,NDQ
REGN,Regeneron Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
REKR,Rekor Systems Inc. Common Stock,United States,Technology,EDP Services,NDQ
RELY,Remitly Global Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
RENT,Rent the Runway Inc. Class A Common Stock,United States,Consumer Non-Durables,Department/Specialty Retail Stores,NDQ
REPL,Replimune Group Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RETA,Reata Pharmaceuticals Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
REVH,Revolution Healthcare Acquisition Corp. SAIL Class A Common Stock,United States,,,NDQ
REYN,Reynolds Consumer Products Inc. Common Stock,United States,Capital Goods,Office Equipment/Supplies/Services,NDQ
RGC,Regencell Bioscience Holdings Limited Ordinary Shares,Hong Kong,,,NDQ
RGEN,Repligen Corporation Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
RGLD,Royal Gold Inc. Common Stock,United States,,,NDQ
RGNX,REGENXBIO Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
RGP,Resources Connection Inc. Common Stock,United States,Miscellaneous,Business Services,NDQ
RICK,RCI Hospitality Holdings Inc. Common Stock,United States,Consumer Services,Restaurants,NDQ
RIDE,Lordstown Motors Corp. Class A Common Stock,United States,Capital Goods,Construction/Ag Equipment/Trucks,NDQ
RIGL,Rigel Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RILY,B. Riley Financial Inc. Common Stock,United States,Finance,Investment Managers,NDQ
RIOT,Riot Blockchain Inc.  Common Stock ,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
RIVN,Rivian Automotive Inc. Class A Common Stock,United States,Capital Goods,Auto Manufacturing,NDQ
RKLB,Rocket Lab USA Inc. Common Stock,United States,Capital Goods,Aerospace,NDQ
RLAY,Relay Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RLMD,Relmada Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RLYB,Rallybio Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RMBL,RumbleOn Inc. Class B Common Stock,United States,Capital Goods,Automotive Aftermarket,NDQ
RMBS,Rambus Inc. Common Stock,United States,Technology,Semiconductors,NDQ
RMGC,RMG Acquisition Corp. III Class A Ordinary Shares,United States,Finance,Business Services,NDQ
RMNI,Rimini Street Inc. (DE) Common Stock,United States,Technology,EDP Services,NDQ
RMR,The RMR Group Inc. Class A Common Stock,United States,Finance,Real Estate,NDQ
RNA,Avidity Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RNLX,Renalytix plc American Depositary Shares,United Kingdom,Health Care,Medical Specialities,NDQ
RNST,Renasant Corporation Common Stock,United States,Finance,Major Banks,NDQ
RNW,ReNew Energy Global plc Class A Ordinary Shares,United Kingdom,,,NDQ
ROAD,Construction Partners Inc. Class A Common Stock,United States,Capital Goods,Engineering & Construction,NDQ
ROCC,Ranger Oil Corporation Class A Common Stock,United States,Energy,Oil & Gas Production,NDQ
ROCK,Gibraltar Industries Inc. Common Stock,United States,,,NDQ
ROIC,Retail Opportunity Investments Corp. Common Stock (MD),United States,Consumer Services,Real Estate Investment Trusts,NDQ
ROIV,Roivant Sciences Ltd. Common Shares,United Kingdom,,,NDQ
ROKU,Roku Inc. Class A Common Stock,United States,Consumer Services,Television Services,NDQ
ROLL,RBC Bearings Incorporated Common Stock,United States,Capital Goods,Metal Fabrications,NDQ
ROOT,Root Inc. Class A Common Stock,United States,Finance,Property-Casualty Insurers,NDQ
ROST,Ross Stores Inc. Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores,NDQ
ROVR,Rover Group Inc. Class A Common Stock,United States,Miscellaneous,Other Consumer Services,NDQ
RPAY,Repay Holdings Corporation Class A Common Stock,United States,Technology,EDP Services,NDQ
RPD,Rapid7 Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
RPID,Rapid Micro Biosystems Inc. Class A Common Stock,United States,Health Care,Medical Specialities,NDQ
RPRX,Royalty Pharma plc Class A Ordinary Shares ,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RPTX,Repare Therapeutics Inc. Common Shares,Canada,,,NDQ
RRBI,Red River Bancshares Inc. Common Stock,United States,Finance,Commercial Banks,NDQ
RRGB,Red Robin Gourmet Burgers Inc. Common Stock,United States,Consumer Services,Restaurants,NDQ
RRR,Red Rock Resorts Inc. Class A Common Stock,United States,Consumer Services,Recreational Products/Toys,NDQ
RSVR,Reservoir Media Inc. Common Stock,United States,Consumer Services,Movies/Entertainment,NDQ
RTLR,Rattler Midstream LP Common Units,United States,Energy,Oilfield Services/Equipment,NDQ
RUBY,Rubius Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
RUN,Sunrun Inc. Common Stock,United States,Capital Goods,Building Products,NDQ
RUSHA,Rush Enterprises Inc. Common Stock Cl A,United States,Consumer Services,Other Specialty Stores,NDQ
RUSHB,Rush Enterprises Inc. Class B,United States,Consumer Services,Other Specialty Stores,NDQ
RUTH,Ruth's Hospitality Group Inc. Common Stock,United States,Consumer Services,Restaurants,NDQ
RVAC,Riverview Acquisition Corp. Class A Common Stock,United States,,,NDQ
RVMD,Revolution Medicines Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
RVNC,Revance Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RWAY,Runway Growth Finance Corp. Common Stock,United States,,,NDQ
RXDX,Prometheus Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RXRA,RXR Acquisition Corp. Class A Common Stock,United States,,,NDQ
RXRX,Recursion Pharmaceuticals Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RXST,RxSight Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NDQ
RXT,Rackspace Technology Inc. Common Stock,United States,Technology,EDP Services,NDQ
RYAAY,Ryanair Holdings plc American Depositary Shares,Ireland,Transportation,Air Freight/Delivery Services,NDQ
RYTM,Rhythm Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SABR,Sabre Corporation Common Stock,United States,Technology,EDP Services,NDQ
SABS,SAB Biotherapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SAFM,Sanderson Farms Inc. Common Stock,United States,,,NDQ
SAFT,Safety Insurance Group Inc. Common Stock,United States,Finance,Property-Casualty Insurers,NDQ
SAGE,Sage Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SAIA,Saia Inc. Common Stock,United States,Transportation,Trucking Freight/Courier Services,NDQ
SANA,Sana Biotechnology Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
SANM,Sanmina Corporation Common Stock,United States,Technology,Electrical Products,NDQ
SASR,Sandy Spring Bancorp Inc. Common Stock,United States,Finance,Major Banks,NDQ
SATS,EchoStar  Corporation Common Stock,United States,Technology,Radio And Television Broadcasting And Communications Equipment,NDQ
SAVA,Cassava Sciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SBAC,SBA Communications Corporation Class A Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NDQ
SBCF,Seacoast Banking Corporation of Florida Common Stock,United States,Finance,Major Banks,NDQ
SBEA,SilverBox Engaged Merger Corp I Class A Common Stock,United States,,,NDQ
SBGI,Sinclair Broadcast Group Inc. Class A Common Stock,United States,Consumer Services,Broadcasting,NDQ
SBLK,Star Bulk Carriers Corp. Common Shares,Greece,Transportation,Marine Transportation,NDQ
SBNY,Signature Bank Common Stock,United States,Finance,Major Banks,NDQ
SBRA,Sabra Health Care REIT Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NDQ
SBSI,Southside Bancshares Inc. Common Stock,United States,Finance,Major Banks,NDQ
SBUX,Starbucks Corporation Common Stock,United States,,,NDQ
SCAQ,Stratim Cloud Acquisition Corp. Class A Common Stock,United States,,,NDQ
SCHL,Scholastic Corporation Common Stock,United States,Consumer Services,Books,NDQ
SCHN,Schnitzer Steel Industries Inc. Class A Common Stock,United States,Basic Industries,Steel/Iron Ore,NDQ
SCLE,Broadscale Acquisition Corp. Class A common stock,United States,,,NDQ
SCOA,ScION Tech Growth I Class A Ordinary Shares,United Kingdom,Finance,Business Services,NDQ
SCOB,ScION Tech Growth II Class A Ordinary Shares,United Kingdom,Finance,Business Services,NDQ
SCOR,comScore Inc. Common Stock,United States,Miscellaneous,Business Services,NDQ
SCPL,SciPlay Corporation Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
SCSC,ScanSource Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
SCVL,Shoe Carnival Inc. Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores,NDQ
SCWX,SecureWorks Corp. Class A Common Stock,United States,Technology,EDP Services,NDQ
SDAC,Sustainable Development Acquisition I Corp. Class A Common Stock,United States,,,NDQ
