symbol,name,country,sector,industry,exchange
RBNC,Reliant Bancorp Inc. Common Stock,United States,Finance,Major Banks,NDQ
RCEL,Avita Therapeutics Inc. Common Stock,United States,Health Care,Medical Specialities,NDQ
RCII,Rent-A-Center Inc. Common Stock,United States,Technology,Diversified Commercial Services,NDQ
RCKT,Rocket Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RCLF,Rosecliff Acquisition Corp I Class A Common Stock,United States,,,NDQ
RCM,R1 RCM Inc. Common Stock,United States,Consumer Services,Other Consumer Services,NDQ
RDFN,Redfin Corporation Common Stock,United States,Finance,Real Estate,NDQ
RDIB,Reading International Inc Class B Common Stock,United States,Consumer Services,Movies/Entertainment,NDQ
RDNT,RadNet Inc. Common Stock,United States,Health Care,Medical Specialities,NDQ
RDUS,Radius Health Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RDVT,Red Violet Inc. Common Stock ,United States,Technology,Computer Software: Prepackaged Software,NDQ
RDWR,Radware Ltd. Ordinary Shares,Israel,Miscellaneous,Business Services,NDQ
REAL,The RealReal Inc. Common Stock,United States,Consumer Non-Durables,Consumer Specialties,NDQ
REAX,The Real Brokerage Inc. Common Shares,Canada,,,NDQ
REE,REE Automotive Ltd. Class A Ordinary Shares,Israel,,,NDQ
REG,Regency Centers Corporation Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NDQ
REGI,Renewable Energy Group Inc. Common Stock,United States,Basic Industries,Major Chemicals,NDQ
REGN,Regeneron Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
REKR,Rekor Systems Inc. Common Stock,United States,Technology,EDP Services,NDQ
RELY,Remitly Global Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
RENT,Rent the Runway Inc. Class A Common Stock,United States,Consumer Non-Durables,Department/Specialty Retail Stores,NDQ
REPL,Replimune Group Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RETA,Reata Pharmaceuticals Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
REVH,Revolution Healthcare Acquisition Corp. SAIL Class A Common Stock,United States,,,NDQ
REYN,Reynolds Consumer Products Inc. Common Stock,United States,Capital Goods,Office Equipment/Supplies/Services,NDQ
RGC,Regencell Bioscience Holdings Limited Ordinary Shares,Hong Kong,,,NDQ
RGEN,Repligen Corporation Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
RGLD,Royal Gold Inc. Common Stock,United States,,,NDQ
RGNX,REGENXBIO Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
RGP,Resources Connection Inc. Common Stock,United States,Miscellaneous,Business Services,NDQ
RICK,RCI Hospitality Holdings Inc. Common Stock,United States,Consumer Services,Restaurants,NDQ
RIDE,Lordstown Motors Corp. Class A Common Stock,United States,Capital Goods,Construction/Ag Equipment/Trucks,NDQ
RIGL,Rigel Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RILY,B. Riley Financial Inc. Common Stock,United States,Finance,Investment Managers,NDQ
RIOT,Riot Blockchain Inc.  Common Stock ,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
RIVN,Rivian Automotive Inc. Class A Common Stock,United States,Capital Goods,Auto Manufacturing,NDQ
RKLB,Rocket Lab USA Inc. Common Stock,United States,Capital Goods,Aerospace,NDQ
RLAY,Relay Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RLMD,Relmada Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RLYB,Rallybio Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RMBL,RumbleOn Inc. Class B Common Stock,United States,Capital Goods,Automotive Aftermarket,NDQ
RMBS,Rambus Inc. Common Stock,United States,Technology,Semiconductors,NDQ
RMGC,RMG Acquisition Corp. III Class A Ordinary Shares,United States,Finance,Business Services,NDQ
RMNI,Rimini Street Inc. (DE) Common Stock,United States,Technology,EDP Services,NDQ
RMR,The RMR Group Inc. Class A Common Stock,United States,Finance,Real Estate,NDQ
RNA,Avidity Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RNLX,Renalytix plc American Depositary Shares,United Kingdom,Health Care,Medical Specialities,NDQ
RNST,Renasant Corporation Common Stock,United States,Finance,Major Banks,NDQ
RNW,ReNew Energy Global plc Class A Ordinary Shares,United Kingdom,,,NDQ
ROAD,Construction Partners Inc. Class A Common Stock,United States,Capital Goods,Engineering & Construction,NDQ
ROCC,Ranger Oil Corporation Class A Common Stock,United States,Energy,Oil & Gas Production,NDQ
ROCK,Gibraltar Industries Inc. Common Stock,United States,,,NDQ
ROIC,Retail Opportunity Investments Corp. Common Stock (MD),United States,Consumer Services,Real Estate Investment Trusts,NDQ
ROIV,Roivant Sciences Ltd. Common Shares,United Kingdom,,,NDQ
ROKU,Roku Inc. Class A Common Stock,United States,Consumer Services,Television Services,NDQ
ROLL,RBC Bearings Incorporated Common Stock,United States,Capital Goods,Metal Fabrications,NDQ
ROOT,Root Inc. Class A Common Stock,United States,Finance,Property-Casualty Insurers,NDQ
ROST,Ross Stores Inc. Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores,NDQ
ROVR,Rover Group Inc. Class A Common Stock,United States,Miscellaneous,Other Consumer Services,NDQ
RPAY,Repay Holdings Corporation Class A Common Stock,United States,Technology,EDP Services,NDQ
RPD,Rapid7 Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
RPID,Rapid Micro Biosystems Inc. Class A Common Stock,United States,Health Care,Medical Specialities,NDQ
RPRX,Royalty Pharma plc Class A Ordinary Shares ,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RPTX,Repare Therapeutics Inc. Common Shares,Canada,,,NDQ
RRBI,Red River Bancshares Inc. Common Stock,United States,Finance,Commercial Banks,NDQ
RRGB,Red Robin Gourmet Burgers Inc. Common Stock,United States,Consumer Services,Restaurants,NDQ
RRR,Red Rock Resorts Inc. Class A Common Stock,United States,Consumer Services,Recreational Products/Toys,NDQ
RSVR,Reservoir Media Inc. Common Stock,United States,Consumer Services,Movies/Entertainment,NDQ
RTLR,Rattler Midstream LP Common Units,United States,Energy,Oilfield Services/Equipment,NDQ
RUBY,Rubius Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
RUN,Sunrun Inc. Common Stock,United States,Capital Goods,Building Products,NDQ
RUSHA,Rush Enterprises Inc. Common Stock Cl A,United States,Consumer Services,Other Specialty Stores,NDQ
RUSHB,Rush Enterprises Inc. Class B,United States,Consumer Services,Other Specialty Stores,NDQ
RUTH,Ruth's Hospitality Group Inc. Common Stock,United States,Consumer Services,Restaurants,NDQ
RVAC,Riverview Acquisition Corp. Class A Common Stock,United States,,,NDQ
RVMD,Revolution Medicines Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
RVNC,Revance Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RWAY,Runway Growth Finance Corp. Common Stock,United States,,,NDQ
RXDX,Prometheus Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RXRA,RXR Acquisition Corp. Class A Common Stock,United States,,,NDQ
RXRX,Recursion Pharmaceuticals Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
RXST,RxSight Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NDQ
RXT,Rackspace Technology Inc. Common Stock,United States,Technology,EDP Services,NDQ
RYAAY,Ryanair Holdings plc American Depositary Shares,Ireland,Transportation,Air Freight/Delivery Services,NDQ
RYTM,Rhythm Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SABR,Sabre Corporation Common Stock,United States,Technology,EDP Services,NDQ
SABS,SAB Biotherapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SAFM,Sanderson Farms Inc. Common Stock,United States,,,NDQ
SAFT,Safety Insurance Group Inc. Common Stock,United States,Finance,Property-Casualty Insurers,NDQ
SAGE,Sage Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SAIA,Saia Inc. Common Stock,United States,Transportation,Trucking Freight/Courier Services,NDQ
SANA,Sana Biotechnology Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
SANM,Sanmina Corporation Common Stock,United States,Technology,Electrical Products,NDQ
SASR,Sandy Spring Bancorp Inc. Common Stock,United States,Finance,Major Banks,NDQ
SATS,EchoStar  Corporation Common Stock,United States,Technology,Radio And Television Broadcasting And Communications Equipment,NDQ
SAVA,Cassava Sciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SBAC,SBA Communications Corporation Class A Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NDQ
SBCF,Seacoast Banking Corporation of Florida Common Stock,United States,Finance,Major Banks,NDQ
SBEA,SilverBox Engaged Merger Corp I Class A Common Stock,United States,,,NDQ
SBGI,Sinclair Broadcast Group Inc. Class A Common Stock,United States,Consumer Services,Broadcasting,NDQ
SBLK,Star Bulk Carriers Corp. Common Shares,Greece,Transportation,Marine Transportation,NDQ
SBNY,Signature Bank Common Stock,United States,Finance,Major Banks,NDQ
SBRA,Sabra Health Care REIT Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NDQ
SBSI,Southside Bancshares Inc. Common Stock,United States,Finance,Major Banks,NDQ
SBUX,Starbucks Corporation Common Stock,United States,,,NDQ
SCAQ,Stratim Cloud Acquisition Corp. Class A Common Stock,United States,,,NDQ
SCHL,Scholastic Corporation Common Stock,United States,Consumer Services,Books,NDQ
SCHN,Schnitzer Steel Industries Inc. Class A Common Stock,United States,Basic Industries,Steel/Iron Ore,NDQ
SCLE,Broadscale Acquisition Corp. Class A common stock,United States,,,NDQ
SCOA,ScION Tech Growth I Class A Ordinary Shares,United Kingdom,Finance,Business Services,NDQ
SCOB,ScION Tech Growth II Class A Ordinary Shares,United Kingdom,Finance,Business Services,NDQ
SCOR,comScore Inc. Common Stock,United States,Miscellaneous,Business Services,NDQ
SCPL,SciPlay Corporation Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
SCSC,ScanSource Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
SCVL,Shoe Carnival Inc. Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores,NDQ
SCWX,SecureWorks Corp. Class A Common Stock,United States,Technology,EDP Services,NDQ
SDAC,Sustainable Development Acquisition I Corp. Class A Common Stock,United States,,,NDQ
SDC,SmileDirectClub Inc. Class A Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
SDGR,Schrodinger Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
SDIG,Stronghold Digital Mining Inc. Class A Common Stock,United States,Finance,Investment Bankers/Brokers/Service,NDQ
SEAT,Vivid Seats Inc. Class A Common Stock,United States,Capital Goods,Industrial Machinery/Components,NDQ
SEDG,SolarEdge Technologies Inc. Common Stock,Israel,Technology,Semiconductors,NDQ
SEER,Seer Inc. Class A Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
SEIC,SEI Investments Company Common Stock,United States,Finance,Investment Bankers/Brokers/Service,NDQ
SELB,Selecta Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SENEA,Seneca Foods Corp. Class A Common Stock,United States,Consumer Non-Durables,Packaged Foods,NDQ
SENEB,Seneca Foods Corp. Class B Common Stock,United States,Consumer Non-Durables,Packaged Foods,NDQ
SERA,Sera Prognostics Inc. Class A Common Stock,United States,Health Care,Precision Instruments,NDQ
SEV,Sono Group N.V. Common Shares,Germany,Energy,Industrial Machinery/Components,NDQ
SFIX,Stitch Fix Inc. Class A Common Stock,United States,Consumer Non-Durables,Apparel,NDQ
SFM,Sprouts Farmers Market Inc. Common Stock,United States,Consumer Non-Durables,Specialty Foods,NDQ
SFNC,Simmons First National Corporation Class A Common Stock,United States,Finance,Major Banks,NDQ
SFST,Southern First Bancshares Inc. Common Stock,United States,Finance,Major Banks,NDQ
SFT,Shift Technologies Inc. Class A Common Stock,United States,Miscellaneous,Diversified Commercial Services,NDQ
SGC,Superior Group of Companies Inc. Common Stock,United States,,,NDQ
SGEN,Seagen Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
SGH,SMART Global Holdings Inc. Ordinary Shares,United States,Technology,Semiconductors,NDQ
SGHT,Sight Sciences Inc. Common Stock,United States,Health Care,Medical Specialities,NDQ
SGML,Sigma Lithium Corporation Common Shares,Canada,Capital Goods,Industrial Machinery/Components,NDQ
SGMO,Sangamo Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
SGMS,Scientific Games Corp Common Stock,United States,Consumer Services,Movies/Entertainment,NDQ
SGRY,Surgery Partners Inc. Common Stock,United States,Health Care,Managed Health Care,NDQ
SHBI,Shore Bancshares Inc Common Stock,United States,Finance,Major Banks,NDQ
SHC,Sotera Health Company Common Stock,United States,Health Care,Medical Specialities,NDQ
SHCR,Sharecare Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
SHEN,Shenandoah Telecommunications Co Common Stock,United States,Public Utilities,Telecommunications Equipment,NDQ
SHLS,Shoals Technologies Group Inc. Class A Common Stock,United States,Technology,Semiconductors,NDQ
SHOO,Steven Madden Ltd. Common Stock,United States,Consumer Non-Durables,Shoe Manufacturing,NDQ
SHYF,The Shyft Group Inc. Common Stock,United States,Capital Goods,Auto Manufacturing,NDQ
SIBN,SI-BONE Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NDQ
SIER,Sierra Lake Acquisition Corp. Class A Common Stock,United States,,,NDQ
SIFY,Sify Technologies Limited American Depositary Shares,India,Consumer Services,Telecommunications Equipment,NDQ
SIGA,SIGA Technologies Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SIGI,Selective Insurance Group Inc. Common Stock,United States,Finance,Property-Casualty Insurers,NDQ
SILC,Silicom Ltd Ordinary Shares,Israel,Technology,Computer Manufacturing,NDQ
SILK,Silk Road Medical Inc. Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
SIMO,Silicon Motion Technology Corporation American Depositary Shares,Taiwan,Technology,Semiconductors,NDQ
SIRI,Sirius XM Holdings Inc. Common Stock,United States,Consumer Services,Broadcasting,NDQ
SITM,SiTime Corporation Common Stock,United States,Technology,Semiconductors,NDQ
SIVB,SVB Financial Group Common Stock,United States,Finance,Major Banks,NDQ
SKIN,The Beauty Health Company Class A Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
SKYT,SkyWater Technology Inc. Common Stock,United States,Technology,Semiconductors,NDQ
SKYW,SkyWest Inc. Common Stock,United States,Transportation,Air Freight/Delivery Services,NDQ
SLAB,Silicon Laboratories Inc. Common Stock,United States,Technology,Semiconductors,NDQ
SLAM,Slam Corp. Class A Ordinary Share,United States,Finance,Business Services,NDQ
SLCR,Silver Crest Acquisition Corporation Class A Ordinary Share,China,Finance,Business Services,NDQ
SLGC,SomaLogic Inc. Class A Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch,NDQ
SLGN,Silgan Holdings Inc. Common Stock,United States,Consumer Durables,Containers/Packaging,NDQ
SLM,SLM Corporation Common Stock,United States,Finance,Finance: Consumer Services,NDQ
SLN,Silence Therapeutics Plc American Depository Share,United Kingdom,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SLP,Simulations Plus Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
SLRC,SLR Investment Corp. Common Stock,United States,Finance,Finance/Investors Services,NDQ
SLVR,SilverSPAC Inc. Class A Ordinary Share,United States,,,NDQ
SMBC,Southern Missouri Bancorp Inc. Common Stock,United States,Finance,Banks,NDQ
SMBK,SmartFinancial Inc. Common Stock,United States,Finance,Major Banks,NDQ
SMCI,Super Micro Computer Inc. Common Stock,United States,Technology,Computer Manufacturing,NDQ
SMFR,Sema4 Holdings Corp. Class A Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
SMLR,Semler Scientific Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NDQ
SMMF,Summit Financial Group Inc. Common Stock,United States,Finance,Major Banks,NDQ
SMMT,Summit Therapeutics Inc. Common Stock ,United Kingdom,Consumer Durables,Specialty Chemicals,NDQ
SMPL,The Simply Good Foods Company Common Stock,United States,Consumer Non-Durables,Packaged Foods,NDQ
SMSI,Smith Micro Software Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
SMTC,Semtech Corporation Common Stock,United States,Technology,Semiconductors,NDQ
SNBR,Sleep Number Corporation Common Stock,United States,Consumer Durables,Home Furnishings,NDQ
SNCE,Science 37 Holdings Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
SNCY,Sun Country Airlines Holdings Inc. Common Stock,United States,Transportation,Air Freight/Delivery Services,NDQ
SNDL,Sundial Growers Inc. Common Shares,Canada,,,NDQ
SNDX,Syndax Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SNEX,StoneX Group Inc. Common Stock,United States,Finance,Investment Bankers/Brokers/Service,NDQ
SNPO,Snap One Holdings Corp. Common Stock,United States,Consumer Services,Electronics Distribution,NDQ
SNPS,Synopsys Inc. Common Stock,United States,Technology,EDP Services,NDQ
SNRH,Senior Connect Acquisition Corp. I Class A Common Stock,United States,,,NDQ
SNY,Sanofi ADS,France,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SOFI,SoFi Technologies Inc. Common Stock  ,United States,Finance,Diversified Financial Services,NDQ
SOHU,Sohu.com Limited American Depositary Shares,China,Technology,EDP Services,NDQ
SOLY,Soliton Inc. Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
SONO,Sonos Inc. Common Stock,United States,Consumer Services,Consumer Electronics/Video Chains,NDQ
SOPA,Society Pass Incorporated Common Stock,United States,Miscellaneous,Business Services,NDQ
SOPH,SOPHiA GENETICS SA Ordinary Shares,Switzerland,,,NDQ
SOVO,Sovos Brands Inc. Common Stock,United States,Consumer Non-Durables,Specialty Foods,NDQ
SP,SP Plus Corporation Common Stock,United States,Miscellaneous,Other Consumer Services,NDQ
SPFI,South Plains Financial Inc. Common Stock,United States,Finance,Major Banks,NDQ
SPKB,Silver Spike Acquisition Corp II Class A Ordinary Shares,United States,Finance,Business Services,NDQ
SPLK,Splunk Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
SPNE,SeaSpine Holdings Corporation Common Stock,United States,Health Care,Medical Specialities,NDQ
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),Curacao,Technology,Computer Software: Prepackaged Software,NDQ
SPPI,Spectrum Pharmaceuticals Inc.Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SPRO,Spero Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SPSC,SPS Commerce Inc. Common Stock,United States,Technology,EDP Services,NDQ
SPT,Sprout Social Inc Class A Common Stock,United States,Technology,EDP Services,NDQ
SPTN,SpartanNash Company Common Stock,United States,Consumer Non-Durables,Food Distributors,NDQ
SPWH,Sportsman's Warehouse Holdings Inc. Common Stock,United States,Consumer Services,Other Specialty Stores,NDQ
SPWR,SunPower Corporation Common Stock,United States,Technology,Semiconductors,NDQ
SRAD,Sportradar Group AG Class A Ordinary Shares,Switzerland,,,NDQ
SRCE,1st Source Corporation Common Stock,United States,Finance,Major Banks,NDQ
SRCL,Stericycle Inc. Common Stock,United States,Public Utilities,Environmental Services,NDQ
SRDX,Surmodics Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NDQ
SRNE,Sorrento Therapeutics Inc.  Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch,NDQ
SRPT,Sarepta Therapeutics Inc. Common Stock (DE),United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SRRA,Sierra Oncology Inc. Common Stock,Canada,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SRRK,Scholar Rock Holding Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SRZN,Surrozen Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
SSAA,Science Strategic Acquisition Corp. Alpha Class A Common Stock,United States,,,NDQ
SSB,SouthState Corporation Common Stock,United States,Finance,Major Banks,NDQ
SSNC,SS&C Technologies Holdings Inc. Common Stock,United States,Technology,EDP Services,NDQ
SSP,E.W. Scripps Company (The) Class A Common Stock,United States,Consumer Services,Broadcasting,NDQ
SSRM,SSR Mining Inc. Common Stock,Canada,,,NDQ
SSSS,SuRo Capital Corp. Common Stock,United States,Finance,Finance Companies,NDQ
SSTI,ShotSpotter Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
SSYS,Stratasys Ltd. Ordinary Shares (Israel),United States,Technology,Computer peripheral equipment,NDQ
STAA,STAAR Surgical Company Common Stock,United States,Health Care,Ophthalmic Goods,NDQ
STBA,S&T Bancorp Inc. Common Stock,United States,Finance,Major Banks,NDQ
STEP,StepStone Group Inc. Class A Common Stock,United States,Finance,Finance/Investors Services,NDQ
STER,Sterling Check Corp. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
STFC,State Auto Financial Corporation Common Stock,United States,Finance,Property-Casualty Insurers,NDQ
STGW,Stagwell Inc. Class A Common Stock,Canada,Technology,Advertising,NDQ
STKL,SunOpta Inc. Common Stock,Canada,,Packaged Foods,NDQ
STKS,The ONE Group Hospitality Inc. Common Stock,United States,Consumer Services,Restaurants,NDQ
STLD,Steel Dynamics Inc.,United States,Basic Industries,Steel/Iron Ore,NDQ
STNE,StoneCo Ltd. Class A Common Shares,Brazil,Technology,EDP Services,NDQ
STOK,Stoke Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
STRA,Strategic Education Inc. Common Stock,United States,Miscellaneous,Service to the Health Industry,NDQ
STRC,Sarcos Technology and Robotics Corporation Common Stock,United States,Capital Goods,Wholesale Distributors,NDQ
STRL,Sterling Construction Company Inc Common Stock,United States,Capital Goods,Oilfield Services/Equipment,NDQ
STRO,Sutro Biopharma Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
STTK,Shattuck Labs Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
STX,Seagate Technology Holdings PLC Ordinary Shares (Ireland),Ireland,Technology,Electronic Components,NDQ
STXB,Spirit of Texas Bancshares Inc. Common Stock,United States,Finance,Commercial Banks,NDQ
SUMO,Sumo Logic Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
SUPN,Supernus Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SVC,Service Properties Trust Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NDQ
SVFA,SVF Investment Corp. Class A Ordinary Shares,United States,Finance,Business Services,NDQ
SVFC,SVF Investment Corp. 3 Class A Ordinary Shares,United States,Finance,Business Services,NDQ
SVOK,Seven Oaks Acquisition Corp. Class A Common Stock,United States,,,NDQ
SWAV,ShockWave Medical Inc. Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
SWBI,Smith & Wesson Brands Inc. Common Stock,United States,Consumer Non-Durables,Ordnance And Accessories,NDQ
SWET,Athlon Acquisition Corp. Class A Common stock,United States,,,NDQ
SWIM,Latham Group Inc. Common Stock,United States,Capital Goods,Engineering & Construction,NDQ
SWIR,Sierra Wireless Inc. Common Stock,Canada,Basic Industries,Metal Fabrications,NDQ
SWKS,Skyworks Solutions Inc. Common Stock,United States,Technology,Semiconductors,NDQ
SWTX,SpringWorks Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SY,So-Young International Inc. American Depository Shares,China,Technology,Computer Software: Prepackaged Software,NDQ
SYBT,Stock Yards Bancorp Inc. Common Stock,United States,Finance,Major Banks,NDQ
SYNA,Synaptics Incorporated Common Stock $0.001 Par Value,United States,Technology,Computer peripheral equipment,NDQ
SYNH,Syneos Health Inc. Class A Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch,NDQ
TA,TravelCenters of America Inc. Common Stock,United States,Consumer Services,Food Chains,NDQ
TACO,Del Taco Restaurants Inc. Common Stock,United States,Consumer Services,Restaurants,NDQ
TALK,Talkspace Inc. Common Stock,United States,Health Care,Managed Health Care,NDQ
TALS,Talaris Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
TARS,Tarsus Pharmaceuticals Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
TASK,TaskUs Inc. Class A Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
TBBK,The Bancorp Inc Common Stock,United States,Finance,Major Banks,NDQ
TBCP,Thunder Bridge Capital Partners III Inc. Class A Common Stock,United States,,,NDQ
TBK,Triumph Bancorp Inc. Common Stock,United States,Finance,Major Banks,NDQ
TBLA,Taboola.com Ltd. Ordinary Shares,Israel,Finance,Business Services,NDQ
TBPH,Theravance Biopharma Inc. Ordinary Shares,Cayman Islands,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
TCBI,Texas Capital Bancshares Inc. Common Stock,United States,Finance,Major Banks,NDQ
TCBK,TriCo Bancshares Common Stock,United States,Finance,Major Banks,NDQ
TCBX,Third Coast Bancshares Inc. Common Stock,United States,Finance,Banks,NDQ
TCDA,Tricida Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
TCMD,Tactile Systems Technology Inc. Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
TCOM,Trip.com Group Limited American Depositary Shares,China,Consumer Services,Hotels/Resorts,NDQ
TCPC,BlackRock TCP Capital Corp. Common Stock,United States,Finance,Finance/Investors Services,NDQ
TCVA,TCV Acquisition Corp. Class A Ordinary Shares,United States,Finance,Business Services,NDQ
TCX,Tucows Inc. Class A Common Stock,Canada,Technology,EDP Services,NDQ
TDUP,ThredUp Inc. Class A Common Stock,United States,Consumer Non-Durables,Department/Specialty Retail Stores,NDQ
TEAM,Atlassian Corporation Plc Class A Ordinary Shares,United Kingdom,Technology,Computer Software: Prepackaged Software,NDQ
TECH,Bio-Techne Corp Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
TEKK,Tekkorp Digital Acquisition Corp. Class A Ordinary Shares,United States,Finance,Business Services,NDQ
TENB,Tenable Holdings Inc. Common Stock,United States,Technology,EDP Services,NDQ
TER,Teradyne Inc. Common Stock,United States,Capital Goods,Electrical Products,NDQ
TETC,Tech and Energy Transition Corporation Class A Common Stock,United States,,,NDQ
TFSL,TFS Financial Corporation Common Stock,United States,Finance,Savings Institutions,NDQ
TGLS,Tecnoglass Inc. Ordinary Shares,Colombia,Capital Goods,Office Equipment/Supplies/Services,NDQ
TGTX,TG Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
